VARIABLES = "X" "temp"  "u" "rho" "H2"  "H" "O" "O2"  "OH"  "H2O" "HO2" "H2O2"  "C" "CH"  "CH2" "CH2(S)"  "CH3" "CH4" "CO"  "CO2" "HCO" "CH2O"  "CH2OH" "CH3O"  "CH3OH" "C2H" "C2H2"  "C2H3"  "C2H4"  "C2H5"  "C2H6"  "HCCO"  "CH2CO" "HCCOH" "N" "NH"  "NH2" "NH3" "NNH" "NO"  "NO2" "N2O" "HNO" "CN"  "HCN" "H2CN"  "HCNN"  "HCNO"  "HOCN"  "HNCO"  "NCO" "N2"  "AR"  "C3H7"  "C3H8"  "CH2CHO"  "CH3CHO"
ZONE I=0494 FORMAT=POINT
0.4453125 300.028161294 37.3823329842 0.0011217352086616817 0.000651494745972 9.77278146336e-18 2.20342091615e-11 0.189990547791  3.38607950889e-13 3.56277658997e-06 3.78262432563e-09 1.9773135556e-09  6.08598480094e-45 8.45421632628e-37 4.05747060751e-21 1.97913646557e-22 3.16401084567e-10 0.0949900206762 3.05105726479e-07 8.23390328439e-09 7.36331986653e-21 1.44447071274e-09 6.62888264328e-23 4.6508022783e-13  2.00908388175e-10 4.93223117403e-34 5.10371799264e-11 6.09983364989e-25 3.20442715629e-10 -2.9094383786e-17 3.79753479482e-10 3.91755538856e-22 3.75997167301e-12 -2.06054424266e-14  3.14003743677e-14 4.25115509855e-19 5.91048992989e-12 1.14016742739e-12 1.09704613576e-27 1.65459843158e-11 9.43457248923e-12 1.29851869922e-14 6.29513288226e-14 2.76555035284e-34 6.36700320488e-13 8.01023492678e-14 3.78785027294e-37 1.51218408874e-14 2.03162230462e-16 1.53534380336e-13 2.13101532335e-16 0.714364052135  2.88866289332e-75 -1.14141012342e-13  1.88441394951e-13 1.43770863648e-19 1.69655764394e-12
0.45  300.046924266 37.3889922834 0.0011215354180379635 0.000776022744869 2.86350175732e-17 3.17579361464e-11 0.189966474846  9.75561653204e-13 5.9241094537e-06  6.52220401769e-09 3.41935510375e-09 1.07222071522e-44 1.15864406077e-35 1.90380798864e-20 9.49312489574e-22 5.26953527779e-10 0.0949762505826 5.26497438963e-07 1.61687925406e-08 2.73424663481e-20 2.8534193201e-09  3.28325222573e-22 1.39951200483e-12 4.01107648506e-10 2.71986676117e-33 9.75111576595e-11 3.41861357536e-24 6.23197143453e-10 -1.43126556875e-17  7.71665801356e-10 1.0873294149e-21  8.04815574214e-12 -1.82642556565e-14  3.02642711846e-14 9.14374553558e-19 8.52581033823e-12 1.91949237593e-12 3.21664337078e-27 2.83426506231e-11 1.76840825453e-11 2.54292629557e-14 1.04051978388e-13 9.18253001905e-34 1.33739954481e-12 8.1111571757e-14  5.15883770772e-36 2.97900988829e-14 4.00035936143e-16 2.98767796611e-13 5.7910982608e-16  0.714274769731  3.06211577129e-75 -1.13891224573e-13  4.07015142041e-13 4.04149974338e-19 3.65170305741e-12
0.4546875 300.08020888  37.3984403275 0.0011212520822715454 0.000928476913535 8.95027247082e-17 4.67381144912e-11 0.189936614434  2.83613617214e-12 1.01054541153e-05 1.15618966955e-08 6.0799288e-09 1.87024147755e-44 1.70754403808e-34 9.32313869718e-20 4.70914793756e-21 8.99550740214e-10 0.0949586801608 9.34096861994e-07 3.28577475259e-08 1.20060033396e-19 5.83509383591e-09 1.81672020566e-21 4.2715992573e-12  8.29327040731e-10 1.5662796821e-32  1.92552989413e-10 2.00179271174e-23 1.2544088392e-09  1.12249132252e-16 1.625265636e-09 3.21303283854e-21 1.78908874266e-11 -1.28931791261e-14  2.93260921088e-14 2.05799470135e-18 1.25014811919e-11 3.31623343166e-12 1.00669153777e-26 5.01398358712e-11 3.41810912832e-11 5.17437538965e-14 1.79817075909e-13 4.78214828633e-33 2.83280810184e-12 8.3278057347e-14  7.60461785784e-35 6.07361791318e-14 8.15386538576e-16 6.05171626341e-13 1.34926976337e-15 0.71416512762 3.33151995158e-75 -1.13430809296e-13  9.58807012441e-13 1.20069646153e-18 8.1625907927e-12
0.459375  300.139232043 37.4123023811 0.0011208366345458467 0.00111510165586  2.91893836003e-16 6.98286771688e-11 0.189899343629  8.26075152123e-12 1.75085321307e-05 2.08318445068e-08 1.09876172947e-08 3.83462149904e-44 2.62931060204e-33 4.66238973604e-19 2.37366235833e-20 1.55749881335e-09 0.0949359300109 1.68442795114e-06 6.79536064344e-08 6.00070512067e-19 1.21425696076e-08 1.0653268496e-20  1.30978362621e-11 1.74513399725e-09 9.21651339654e-32 3.86892452965e-10 1.19616494577e-22 2.57023433214e-09 7.45690136422e-16 3.48417123332e-09 9.98689174674e-21 4.04795650191e-11 -5.70058810132e-16  2.86806726076e-14 4.84589556092e-18 1.85445056382e-11 5.81919832729e-12 3.29078603631e-26 9.04163684891e-11 6.71615411103e-11 1.07380993636e-13 3.19451089202e-13 2.85055551374e-32 6.0237791017e-12  8.79236689253e-14 1.17063772344e-33 1.26014874184e-13 1.69154099416e-15 1.25151053357e-12 2.96972849753e-15 0.714030309742  3.73351240055e-75 -1.12558464318e-13  2.35159424226e-12 3.68752990389e-18 1.85684455975e-11
0.4640625 300.243844704 37.4333373511 0.001120206801199549  0.00134351827862  9.77035353891e-16 1.05457473301e-10 0.189852402752  2.39286836401e-11 3.06124467445e-05 3.78801072729e-08 2.00368000015e-08 1.19284721279e-43 4.12669101643e-32 2.34136151815e-18 1.19812869152e-19 2.71546052622e-09 0.0949059219998 3.06538965849e-06 1.4174019979e-07  3.25906102513e-18 2.54773536303e-08 6.39730862116e-20 4.00741291736e-11 3.70320221613e-09 5.46311054195e-31 7.84181159093e-10 7.17780948786e-22 5.31254322242e-09 3.5197455167e-15  7.53129300357e-09 3.27793715847e-20 9.23059912979e-11 2.7699517912e-14  2.84904150318e-14 1.19957916171e-17 2.77283520142e-11 1.03034525599e-11 1.10616768082e-25 1.64840669886e-10 1.33062570455e-10 2.24987427656e-13 5.76703756437e-13 1.74985954179e-31 1.28310459994e-11 9.7878025679e-14  1.83628626049e-32 2.63682725272e-13 3.5392847801e-15  2.61459109187e-12 6.37860286222e-15 0.713864233289  4.31002281656e-75 -1.10861662185e-13  5.86623414505e-12 1.15563379793e-17 4.25666435083e-11
0.46875 300.429133373 37.4662793105 0.0011192218673795591 0.00162300698133  3.31668819743e-15 1.60537923156e-10 0.189792524621  6.852746293e-11 5.3797187347e-05  6.92259103737e-08 3.6710825489e-08  6.4486017911e-43  6.47751993553e-31 1.16543663945e-17 5.990180183e-19 4.74302597708e-09 0.0948654371596 5.60608548966e-06 2.96806288127e-07 1.84637005598e-17 5.36418139938e-08 3.85298463177e-19 1.21731742749e-10 7.88780135639e-09 3.23809201704e-30 1.5960309512e-09  4.28194269417e-21 1.10253763391e-08 1.50494696272e-14 1.63384621565e-08 1.15649729023e-19 2.11159720928e-10 9.25253057018e-14 2.90321554542e-14 3.14989654904e-17 4.1681233357e-11  1.83339810994e-11 3.78364062253e-25 3.02371162381e-10 2.64632483551e-10 4.73480702567e-13 1.05038623578e-12 1.07808589848e-30 2.73463281573e-11 1.19193605725e-13 2.87720979713e-31 5.53892509041e-13 7.43440862769e-15 5.4880243206e-12  1.35469866267e-14 0.713659128653  5.10078454636e-75 -1.07468494189e-13  1.47312906351e-11 3.65870334354e-17 9.78864275067e-11
0.47109375  300.575283115 37.4902883944 0.0011185051086695765 0.00178618017668  6.43006903507e-15 1.99480541831e-10 0.189755877098  1.20817967914e-10 7.20743156385e-05 9.47598268898e-08 5.03075994718e-08 2.16278952499e-42 2.83610557585e-30 2.73313607611e-17 1.40660992502e-18 6.31835365277e-09 0.0948393415272 7.67627513511e-06 4.38365460495e-07 4.71872493957e-17 7.94477429354e-08 1.00868142495e-18 2.23419746431e-10 1.17635293471e-08 8.40691539745e-30 2.31950012463e-09 1.11283816346e-20 1.62013301995e-08 3.4003197631e-14  2.46244194169e-08 2.34058645222e-19 3.28200500637e-10 1.56359990199e-13 2.97544609146e-14 5.53276625551e-17 5.13741033781e-11 2.47295460774e-11 7.37973156445e-25 4.14922795911e-10 3.79485601743e-10 7.01388911834e-13 1.43653516201e-12 2.86224606476e-30 4.07642537178e-11 1.38968460825e-13 1.25902266462e-30 8.19530838315e-13 1.09997405159e-14 8.11817005814e-12 2.00947863366e-14 0.713538124528  5.58468408143e-75 -1.04417924762e-13  2.42223132652e-11 6.7183862413e-17  1.52608401961e-10
0.4734375 300.777612754 37.5219930271 0.0011175600151575398 0.00196753598008  1.2497841879e-14  2.49205248316e-10 0.18971330674 2.11614462e-10  9.73675753095e-05 1.30993719997e-07 6.96141244223e-08 1.00662823642e-41 1.24333370932e-29 6.40758602748e-17 3.30293812904e-18 8.47160145547e-09 0.0948077881241 1.06144398917e-05 6.57774232428e-07 1.22528213002e-16 1.19559983765e-07 2.67035118907e-18 4.14729986446e-10 1.78391656809e-08 2.2108567757e-29  3.41986641947e-09 2.92082209691e-20 2.41763209243e-08 7.59238797626e-14 3.77756415929e-08 5.00213880587e-19 5.20809493936e-10 2.61408211417e-13 3.0921366545e-14  9.94695114336e-17 6.35791991276e-11 3.3649369865e-11  1.44643453759e-24 5.75224275734e-10 5.51371284624e-10 1.05592972997e-12 1.98481400908e-12 7.71209945278e-30 6.17663125588e-11 1.70011080185e-13 5.51280732765e-30 1.23211856705e-12 1.65373908761e-14 1.22032953241e-11 3.02483072489e-14 0.713402314533  6.11933729043e-75 -9.95655579723e-14  4.09276526238e-11 1.26079024317e-16 2.42986379188e-10
0.47578125  301.057579101 37.5641641669 0.0011163053944604241 0.00216904940318  2.4409988518e-14  3.12821383374e-10 0.189663391058  3.68581404095e-10 0.000132354575857 1.82400039143e-07 9.70085378981e-08 6.37621498966e-41 5.46474869455e-29 1.49979925315e-16 7.74436481814e-18 1.14039695171e-08 0.0947692371068 1.47829470895e-05 9.976937713e-07 3.21226200956e-16 1.8186034841e-07  7.11418778722e-18 7.73757791708e-10 2.73587118484e-08 5.88004888771e-29 5.09275920131e-09 7.71601978105e-20 3.64584770996e-08 1.68276464924e-13 5.86390324898e-08 1.12633307984e-18 8.37619299442e-10 4.34193082023e-13 3.26791172803e-14 1.83928150007e-16 7.89429642179e-11 4.60843822922e-11 2.85809491352e-24 8.03545010097e-10 8.0840382702e-10  1.60721817718e-12 2.76294999216e-12 2.10293509877e-29 9.46230879711e-11 2.18718478017e-13 2.4188720118e-29  1.8726621192e-12  2.51346078852e-14 1.85454630278e-11 4.59864754429e-14 0.713249582381  6.69065695578e-75 -9.17116227308e-14  7.03164084354e-11 2.40665675677e-16 3.92178687819e-10
0.478125  301.444730795 37.6206004632 0.0011146307763320541 0.00239288323593  4.79011770292e-14 3.94431042616e-10 0.189604234696  6.37890682899e-10 0.000180720634843 2.55312032471e-07 1.35840357707e-07 4.85754083235e-40 2.40199299797e-28 3.49451439595e-16 1.80805428344e-17 1.53807778899e-08 0.0947216416568 2.069397521e-05 1.52399271728e-06 8.45124247748e-16 2.78521352521e-07 1.89757895108e-17 1.44593720293e-09 4.22642240928e-08 1.57916857548e-28 7.63456894255e-09 2.04379886934e-19 5.53623564881e-08 3.70841896297e-13 9.17158755409e-08 2.65766225802e-18 1.35836157421e-09 7.18198368413e-13 3.52239291638e-14 3.49717845393e-16 9.82747247292e-11 6.34095713222e-11 5.69949847053e-24 1.12877542588e-09 1.1923404349e-09  2.46391284349e-12 3.86664813106e-12 5.78868679083e-29 1.45991380394e-10 2.95091961807e-13 1.06065483202e-28 2.86650127772e-12 3.8473671097e-14  2.83856905076e-11 7.03667777199e-14 0.713077412512  7.27674614579e-75 -7.87872869395e-14  1.21983108758e-10 4.65757165868e-16 6.3829088027e-10
0.48046875  301.979678843 37.6965043307 0.0011123864095143067 0.0026413916933 9.44344429209e-14 4.99516717002e-10 0.189533290743  1.09544809613e-09 0.000247525282545 3.5869188855e-07  1.90808701461e-07 4.00706824097e-39 1.05294955393e-27 8.07979341073e-16 4.190841526e-17 2.07495724841e-08 0.0946622756197 2.90700537037e-05 2.33817990349e-06 2.21997266027e-15 4.2828850277e-07  5.0449092577e-17  2.70084946223e-09 6.55812983751e-08 4.28142789094e-28 1.14934965418e-08 5.41086652428e-19 8.44333051839e-08 8.12967450987e-13 1.44109815252e-07 6.51873574524e-18 2.21350408883e-09 1.18457798152e-12 3.88192522809e-14 6.82235201952e-16 1.22585191279e-10 8.75283091788e-11 1.14883887839e-23 1.59211399262e-09 1.76497770046e-09 3.7940886132e-12  5.43086199204e-12 1.60685963663e-28 2.26226274313e-10 4.14735889849e-13 4.63402992497e-28 4.40720847773e-12 5.91526618465e-14 4.36405815444e-11 1.081046287e-13 0.712882792652  7.84888371566e-75 -5.71775490417e-14  2.1273040778e-10  9.1219908993e-16  1.04390474877e-09
0.4828125 302.718091282 37.7989879504 0.0011093704192011394 0.00291711579691  1.87092779311e-13 6.35527311633e-10 0.189447115262  1.86391852639e-09 0.00033969069169  5.05211898682e-07 2.68469884467e-07 3.40159599242e-38 4.59382764958e-27 1.84856864155e-15 9.61862689711e-17 2.79638580389e-08 0.0945875061482 4.09277556902e-05 3.59628318536e-06 5.79799292459e-15 6.59920928536e-07 1.33186203333e-16 5.03559295333e-09 1.02010334425e-07 1.17359866764e-27 1.73455514199e-08 1.42853548263e-18 1.29087551325e-07 1.77254510197e-12 2.27002507442e-07 1.64631249839e-17 3.61597599527e-09 1.94945791983e-12 4.38191629625e-14 1.36148297134e-15 1.53132213144e-10 1.21066811378e-10 2.34668889914e-23 2.2523537464e-09  2.61731633131e-09 5.85705819258e-12 7.64534231422e-12 4.5014235502e-28  3.51390484102e-10 6.019281074e-13 2.01237911478e-27 6.79296435333e-12 9.11736868581e-14 6.72624881689e-11 1.66454506731e-13 0.712662092227  8.37563179141e-75 -2.04790122123e-14  3.71914368396e-10 1.80696221273e-15 1.71153413711e-09
0.48515625  303.736009189 37.9377471829 0.0011053128408367475 0.00322276560617  3.72797433006e-13 8.12789863067e-10 0.189341033575  3.13789006234e-09 0.000466642495409 7.12773440388e-07 3.77901356108e-07 2.915031727e-37 1.99252737927e-26 4.17506519141e-15 2.18142455227e-16 3.76166151443e-08 0.0944924978438 5.76921785747e-05 5.53728035379e-06 1.50045446177e-14 1.01732044535e-06 3.48053227085e-16 9.36131116178e-09 1.58825439621e-07 3.26442126078e-27 2.62067183607e-08 3.75594468657e-18 1.97569453731e-07 3.84165703031e-12 3.57932844132e-07 4.24003100027e-17 5.9120396802e-09  3.20167983895e-12 5.07001836136e-14 2.77089765009e-15 1.91473784076e-10 1.67632448674e-10 4.87617044005e-23 3.19348527108e-09 3.88245470487e-09 9.05149227333e-12 1.07758472381e-11 1.27619200277e-27 5.46304408871e-10 8.94295217513e-13 8.67253402955e-27 1.0481471878e-11  1.40679922313e-13 1.03783226238e-10 2.56539693723e-13 0.712410914066  8.83148229655e-75 4.28138489876e-14 6.50656254835e-10 3.62111894621e-15 2.80851136884e-09
0.4875  305.136818843 38.1259464262 0.001099856739353855  0.003561182447  7.47392989561e-13 1.04596746405e-09 0.189208693472  5.22030564899e-09 0.000641131897508 1.0066359636e-06  5.31536816395e-07 2.50111189171e-36 8.58469943446e-26 9.29032659302e-15 4.88217904564e-16 5.04927458581e-08 0.0943708352166 8.13512348946e-05 8.52542841765e-06 3.83647228641e-14 1.567061587e-06 8.97842820469e-16 1.73362851922e-08 2.47224402583e-07 9.27102679051e-27 3.95965386226e-08 9.82934805077e-18 3.02366139715e-07 8.26971968148e-12 5.64279816288e-07 1.10314973769e-16 9.66202633395e-09 5.24683033626e-12 6.01047879872e-14 5.73484084676e-15 2.39527121939e-10 2.32150015962e-10 1.03520504068e-22 4.53567482661e-09 5.753254927e-09 1.39873725765e-11 1.51926247796e-11 3.6802850604e-27  8.49119471121e-10 1.34984503318e-12 3.70235673228e-26 1.61719263861e-11 2.17055795398e-13 1.60125674726e-10 3.95337674064e-13 0.712123920269  9.21070320709e-75 1.53689704382e-13 1.13758459811e-09 7.33428405609e-15 4.60665873367e-09
